Unnamed: 0,comm_date,author,author_id,likes,comment,video_id,sentimen
128,2024-11-24T00:57:45Z,@denadanela2246,UCEsUHXuafY8gk2PxSUi6YHA,1,cobain dubai coklatnya elder patisserie jogja dong kak❤,VkmQ5BgkeD0,Netral
129,2024-11-23T17:47:10Z,@naminami4897,UCo_Xt_YV1670N2qIWwLI0nQ,1,Seruuu🎉,VkmQ5BgkeD0,Netral
130,2024-11-23T17:26:53Z,@AyuDwiPutri-q5y,UCO0JVlgRuIv43SgrDhDSKuA,1,😎,VkmQ5BgkeD0,Netral
131,2024-11-23T17:16:07Z,@sitinurhaliza4875,UCG8nVRA_vaDWH5qL-7ybOfg,1,Hihi betol le Janna ckp. Biasa je nyah. MMG x sedap sangat pon. Hihi,VkmQ5BgkeD0,Netral
132,2024-11-23T17:08:46Z,@irmeadhitya630,UCb9imZuMdVqMMdtpSuafgWA,1,Kak battle stevia dooongg takut manis nya zonk 😢,VkmQ5BgkeD0,Netral
133,2024-11-23T16:03:43Z,@aiueoeaa,UCeifKF0B_8udQYhCJXtattQ,1,Battle mochi dong kaaa,VkmQ5BgkeD0,Netral
134,2024-11-23T15:22:03Z,@adityawiandika883,UCMNsBIls5QTnDQpnDN_3IFA,1,"maaf oot, kak tasyi katanya ada gerd yak, kok bisa diet yak. tipsnya gimana yak, pengin diet tapi ada gerd jadi takut buat diet :(",VkmQ5BgkeD0,Netral
135,2024-11-23T15:02:36Z,@windapurnamasari2304,UCHuzJMOu6stQbNAMTjbX8xg,2,Battle martabak manis dong kak kayak nya seruu tuhh,VkmQ5BgkeD0,Netral
136,2024-11-23T14:29:26Z,@sitiNuraenu-bv2ye,UCCIQmDeY6ax5zbV917QAScg,1,aaaa yg becca’s ga masuk ya kak??? Pdhl liat riview orng bagus bagus kak,VkmQ5BgkeD0,Netral
137,2024-11-23T14:25:40Z,@piiaahhcantik-ri4wi,UCH_4vCEsFH3j6kYNb2GFmeQ,1,SETELAH DI APPROVED KAK TASYI BERAPA NIH DI KASTIL HARGANYA WKWK. NANGIS POLLL 580😭😭😭,VkmQ5BgkeD0,Netral
138,2024-11-23T13:43:41Z,@annurulkadira5208,UC6_I0mBKY0St_sHFIozVHIQ,1,Udh trending 12 loh,VkmQ5BgkeD0,Netral
139,2024-11-23T13:40:57Z,@Moh.Faizal-r3k,UCPrCkaXFkwCO-UtBs0hkwXA,1,"always detail banget kak tasyi,,, selalu suka.. luph luph",VkmQ5BgkeD0,Netral
140,2024-11-23T13:35:51Z,@destiramadani1879,UCZkgN3uscbR3T6Q-PveSPeQ,0,Battle per ice cream man kk,VkmQ5BgkeD0,Netral
141,2024-11-23T13:17:30Z,@Unknown-ni2ps,UCvUtdQ5bbYNtZPUl592g-FA,0,Sibodoh ini katanya no 4 enak bgt pas tau merknya fix trs tbtb bilang fix ga seenak itu gila apa ya ni org dihh,VkmQ5BgkeD0,Netral
142,2024-11-23T13:06:30Z,@shivashavira6638,UC_arVuBJmLA71bLJlVRV25w,0,kak tasyiii bikin resep cheseecuit yg lg virall donggg plis hihi,VkmQ5BgkeD0,Netral
143,2024-11-23T12:31:19Z,@nuriiqr,UCxv7nhzcb8Eyr5IIQUkO8Lw,0,padahal gw liat di ig chef donny itu tipis loh coklat atas bawahnya,VkmQ5BgkeD0,Netral
144,2024-11-23T12:06:20Z,@PukJeru,UCJRIjlmT-Fwx1MsJ6By9GQA,0,"Gimn radany bak hu penasaran ,ok tk subcrib ki .berbagi yaa",VkmQ5BgkeD0,Positif
145,2024-11-23T11:58:34Z,@nurilalidernansyah9392,UCcHZuGWGXNTmz913kopp1Yg,0,beccca ga masukkk,VkmQ5BgkeD0,Netral
146,2024-11-23T10:44:25Z,@salsabilaprahmarafira,UCaLO46fJPxopwwH13p5fzDA,0,Battle burnt cheesecake brownie kak tasyiiiiii!,VkmQ5BgkeD0,Netral
147,2024-11-23T10:35:23Z,@Rrrrrrrrr9,UCl5Na6OZItwb-bA5tdHPJoQ,0,Yaaahhhh becca belum direview padahal enak bgt,VkmQ5BgkeD0,Netral
148,2024-11-23T10:24:08Z,@ulfanisa8871,UC3gLi4ZKTzODr_w8MFrhXCg,0,Pemenang kedua beli dimana ya?,VkmQ5BgkeD0,Netral
149,2024-11-23T09:51:45Z,@inefebrianti957,UC_0Ky0ZpxpqvmxIpl-AHTpQ,0,Battle kwasong dong ka,VkmQ5BgkeD0,Netral
150,2024-11-23T09:45:43Z,@syeilacantik321,UCLNml_140tmF2_dc47skjxw,0,kak battle dimsum donggg,VkmQ5BgkeD0,Netral
151,2024-11-23T08:35:21Z,@Duniasibungsu,UCOs1Dey6G5vU5SoNM_q9LjA,0,Coklat mahal 😅,VkmQ5BgkeD0,Netral
152,2024-11-23T08:20:26Z,@ranggamarliusputra8370,UCVa-QAAEbZxMC7cHKC3skAg,0,9:06 9:08 9:08 9:08 9:09 9:09 9:09 9:09 9:09 9:11 9:11 9:11 9:11 9:11 9:12 9:12 9:12,VkmQ5BgkeD0,Netral
153,2024-11-23T08:02:57Z,@dewiajr257,UC0FO6rBcuqsmxCRNuvUN9nA,0,by chi keik beli dimana pliss yang tau dm cari ignya gak nemu ☹️,VkmQ5BgkeD0,Netral
154,2024-11-23T07:49:29Z,@Vaniayusak,UCuyWueOp0ZtnmzGUco-_Cvw,0,Hebat sih kak tasyi soal lidah perasa. Tapi yg di compare makanan yg ga terjangkau sayangnya 😢 tempat maupun harga. Ga semua org bisa icip juga. Sekedar ungkapin isi hati aja,VkmQ5BgkeD0,Netral
155,2024-11-23T07:41:36Z,@cindr4031,UCL66tcM_VBsYjlkQzoqs00w,0,yg nomor 5 isiannya mirip bget sama tai kebo baru,VkmQ5BgkeD0,Netral
156,2024-11-23T07:41:00Z,@ayurengganis7425,UCK-KAxTM5xbvY6qgKRXSbZg,0,Wihh ka tasyi skincare sama kaya punya ibu akuu😂❤❤,VkmQ5BgkeD0,Netral
157,2024-11-23T07:24:45Z,@NurLela-t2b,UCm0Z_Ft42NzmOfSUfWi39BA,0,Beli cokkat dubai by chi kiek dmna ya?,VkmQ5BgkeD0,Netral
158,2024-11-23T07:23:42Z,@NurLela-t2b,UCm0Z_Ft42NzmOfSUfWi39BA,0,Kak mau tau cara beli coklat dubai by chi kiek dmna ya?,VkmQ5BgkeD0,Netral
159,2024-11-23T06:43:39Z,@Evan-cs1bp,UCPCLKZQmMf4wDcnQU5DGrsA,0,"Tasyi akan selalu jadi referensi utama gue untuk nyobain sesuatu yang viral, krn gue bukan tipikal yang mau coba-coba, gue akan selalu cobain #1 nya Tasyi, and all I want to say thank you to Tasyi atas reviewnya, jadi gue gak perlu cobain yang ga terbaik, and so far review nya Tasyi memuaskan dan cocok di gue. Sukses terus yaa Tasyi and team!",VkmQ5BgkeD0,Positif
160,2024-11-23T06:42:07Z,@ur.fav18,UCXO4ow06dH8XQcRe80kXpoQ,1,Bedanya kataifi sama kunafa apa ya?,VkmQ5BgkeD0,Netral
161,2024-11-23T06:41:36Z,@mymiawmiaw,UC_HDbjVpIXinIOQ3Dx2T6tQ,0,"ngakak bgtdah liat kak tasyi ngmng😭, apalagi pas ngmng juara dua ""murah banget murah banget""😭",VkmQ5BgkeD0,Netral
162,2024-11-23T06:39:27Z,@nurainidjulisa6004,UCZseiq2QYBnNWcqOaq8cALg,0,"ka tasyi , battle kue maccaron dong",VkmQ5BgkeD0,Netral
163,2024-11-23T06:31:34Z,@malikanaura543,UCjVDPvIG62qhP_-BaKUluTA,0,MashaAllah salfok cantik banget,VkmQ5BgkeD0,Netral
164,2024-11-23T06:25:35Z,@dindaauliasari3913,UCbMGP3bC1i0Z1qzJ93Tr_Hg,0,Kak battle bakmie donggg,VkmQ5BgkeD0,Netral
165,2024-11-23T06:11:03Z,@ECHI21,UCAAVwz6hf1-fGzt0uAsaGKg,1,battle perkejuan kak,VkmQ5BgkeD0,Netral
166,2024-11-23T05:51:52Z,@zam3660,UCmWGCqK5zjcIG2zBRnGkfgw,0,Gmn seh ka Tasyi.. Knp nomor 4 dibilang tahini mulu pdhl fix dubay coklat satu2nya yg pernah dicoba,VkmQ5BgkeD0,Netral
167,2024-11-23T05:01:24Z,@HunterFOTBALL,UC1v8MSeL8GE8t84RQDJUm-A,0,Lebih enak liat mba nya yg ngunyah😅,VkmQ5BgkeD0,Netral
168,2024-11-23T04:57:23Z,@NindieCalya,UCCuNoPTDtvkseM_Dttq0hwQ,0,Wah makin antri beli di don bakeshop,VkmQ5BgkeD0,Netral
169,2024-11-23T04:43:27Z,@NindieCalya,UCCuNoPTDtvkseM_Dttq0hwQ,1,Kangeeeen tasyi battle,VkmQ5BgkeD0,Netral
170,2024-11-23T04:20:42Z,@muhammadrasya2314,UCfqNPBjxv8i5XPNQVPLurhw,6,Kalo mau skip opening langsung aja ke 3:25 ya guys,VkmQ5BgkeD0,Netral
171,2024-11-23T04:14:09Z,@tiffanychelsea5896,UCk1WVLQKnO0opIIqp0fD1OA,2,siapa yg bikin subtitle nya😭 “we never no” 😭,VkmQ5BgkeD0,Netral
172,2024-11-23T03:47:29Z,@dwirachmawati510,UCv4_cfiY2agKqbwXHdrjjFQ,0,apaan sih jastiper donbakeshop ngambil margin gede banget gilaaaa org dapetnya gak sesusah itu udh 2x beli gue 🙃,VkmQ5BgkeD0,Netral
173,2024-11-23T03:43:22Z,@ELLYTAIDP,UCQ97e4k8jnZv17fMvFI5Njw,0,I LOVE U TASYI ❤,VkmQ5BgkeD0,Positif
174,2024-11-23T03:19:13Z,@FunTopiaChannel,UCt5sdKWV5VAXrQh9Ahtzz6g,0,love❤,VkmQ5BgkeD0,Positif
175,2024-11-23T03:14:13Z,@Pal_eyelo,UCDemg2TKhcJuNKSCuGjizQA,0,"Ka tasyi, battle kecap asin donkkk..",VkmQ5BgkeD0,Netral
176,2024-11-23T02:24:01Z,@syifaamalla2428,UCmgJssorjfQVPCRO3JMEWfg,0,Yg by chi keik bisa dibeli dimana ya? Ada yg tau?,VkmQ5BgkeD0,Netral
177,2024-11-23T02:04:23Z,@annisanur3102,UC-vJvz1N10_UVl5Lk907TbA,0,kak battle sushi dong tolong 😊,VkmQ5BgkeD0,Netral
178,2024-11-23T02:00:15Z,@chikkobannanaaa,UCMDW-BAFD_hapLPKN7LXddw,1,"Kak tasyi coba deh cobain buah lontar mau tau reaksi kak tasyi gimana sama rasa buah lontar, pliss kalau setuju like ❤✨🕊️💐💕🤍💗",VkmQ5BgkeD0,Netral
179,2024-11-23T01:58:17Z,@buzzinginyourears6770,UC4g91PlNa3yrD5E-EKpBCGg,1,"Lama gak nonton video Tasyi, yang  bikin subtitle masih aja gitu??? Please kalau ketik sub bahasa Inggris, search dulu di Google gitu loh??? Bisa gak sih, ya ampun, tolong banget. Bahasa Inggrisnya Tasyi bener, subnya ambyar. Emang satu tim gak ada yang bisa bahasa Inggris sama sekali, gitu? Buat review tulisan di videonya sebelum release??? GOOGLE TRANSLATE IS FREE.",VkmQ5BgkeD0,Positif
180,2024-11-23T01:48:20Z,@djianariska5470,UCx5o_aA98d5cAQch7UIt8yw,0,"3 studio coklat
2 Chi keik
1 don bakeshop",VkmQ5BgkeD0,Netral
181,2024-11-22T23:53:51Z,@SylvanArifin,UCBRox0yWZMaUto0uu9W1Ixg,0,Kak tasyi battle whip cream dong. Biar jadi perbandingan untuk jualan juga,VkmQ5BgkeD0,Netral
182,2024-11-22T20:31:29Z,@cynthiariel,UC5xLiAtV_Xcpv8_mBwIMpUg,0,Sayang banget ga masukin yg punya BECCA......,VkmQ5BgkeD0,Netral
183,2024-11-22T18:02:41Z,@sorayaaa_,UC9MyjJL2wXY7J8HuV-_lDjQ,1,"Kak Tasyi, perbanyak konten dgn durasi panjang 😂 pw bgt makan sambil nonton",VkmQ5BgkeD0,Netral
184,2024-11-22T17:18:29Z,@kaylatulkhafidzoh3007,UCD8qSSn9CwwVt40Rl9Jxmog,0,donbake shopp selalu antrii klo di smbb pliss,VkmQ5BgkeD0,Netral
185,2024-11-22T17:09:34Z,@viraanggunr1246,UCyI70UxY5-wFMy3CxcuT0Mw,0,Aku cobain donbakeshop tapi cokelatnya ga setebel ituuu,VkmQ5BgkeD0,Netral
186,2024-11-22T17:05:58Z,@mellyandani4073,UCgulJEM4mvLQVoaEgjpSOTA,0,I NEED U BATTLE BAKSO KAAAK VERSI HARGA MELOKAL EHEHE,VkmQ5BgkeD0,Netral
187,2024-11-22T16:47:30Z,@avialkhusna9567,UCSrzLK3OfguHOwW8vM7WGbQ,0,WE made it kak yeeaayyyy..!,VkmQ5BgkeD0,Netral
188,2024-11-22T16:31:32Z,@luthfiahshafa_a,UCGzHDi6CJKYTppYgfKglnCQ,0,"satu satunya bagi aku food vloger yang berdidikasi tingggi sama makanan dan bisa di percaya,  selain itu unik banget karena biasa nya foodvloger battle makanan hanya menjelaskan dari segi rasa mkanan tapi ka tasyi menjelaskan dengan sangat detail bahkan  bisa ngerasain bahan lain yang ada dimakanan.walau kadang ga dipungkiri selera orang masing masing itu beda tapi  aku selalu suka nonton ka tasyi battle makanannnn",VkmQ5BgkeD0,Netral
189,2024-11-22T16:28:58Z,@haris.saputra.,UCrTcuZlTnJbBu6bjTRZ1vMA,0,"Ak ga ngerti Tasyi ini siapa, tp pnsaran aja karna masuk trending. Dan aku asli kagum dgn cara review dia
Blak2an
Jujur dan sopan
DETAIL
Dan yg aku suka , ga dibuat2

Aku biasany anti banget nnton video diatas 15 menit. Tp ini beneran aku trbawa arus aja 😂😂. Enak aja nntonnya",VkmQ5BgkeD0,Netral
190,2024-11-22T16:28:49Z,@riyantvofficial5307,UC5plwlHcl04bzaeSCgOGkhw,0,wah,VkmQ5BgkeD0,Netral
191,2024-11-22T16:13:06Z,@AfinaBajuber-cy6ye,UCpwaWVXPU_4F7ZiEfS7Hcvw,0,We made it,VkmQ5BgkeD0,Netral
192,2024-11-22T16:11:17Z,@viraalaveniaaa,UCkCgdnRNuBwbfeOHHyLRLaw,0,We made it,VkmQ5BgkeD0,Netral
193,2024-11-22T15:57:57Z,@zaddiechannel918,UC0qoGDnieeEkhZw00oG-jTQ,0,Battle hot chocolate/ice chocolate,VkmQ5BgkeD0,Positif
194,2024-11-22T15:54:00Z,@devikusmayanti1218,UCiwsB7rG1xuXtrjM1kv6sqQ,0,Cobain Becca's kak,VkmQ5BgkeD0,Netral
195,2024-11-22T15:42:25Z,@billylilis5609,UCSOKfKkXipwLdaNdMPUVJuA,1,"Dari designnya aja udah nyangka yg juara 1 itu Don bakeshop, Congrats",VkmQ5BgkeD0,Netral
196,2024-11-22T15:36:48Z,@kmts-fumiko6901,UC5_Jc5C_7dBF7zEp33PYi3w,0,WE MADE IT,VkmQ5BgkeD0,Netral
197,2024-11-22T15:34:17Z,@Akusygaku18,UC2cl6D529K1fyF4dN1F-1qQ,0,"Seruuu bgtt part battle, bikin gregetan. Dan kak tasyi deskripsiinnya detail bgt . Nah begini food vloger hrsnya gk cuman ya enak asin atau enak pedes gk begitu doang😅",VkmQ5BgkeD0,Netral
198,2024-11-22T15:34:03Z,@kyuu18,UCBOl0ITweZ4b1X2q3K9DmQw,0,Trending 3 kak tasyi.. congraatttssss wohoooo,VkmQ5BgkeD0,Netral
199,2024-11-22T15:28:19Z,@adelitadewi5511,UC_1c1GHOgKxIUOuN7pU6hOQ,0,nonton ini sambil makan dubai coklat😊,VkmQ5BgkeD0,Netral
200,2024-11-22T15:21:21Z,@megasayang1431,UCU3mrzePvira7Bmm4PDokeg,0,Aku malah mau ka tasyi bikin bettle sarden untuk persiapan sahur😂😂😂,VkmQ5BgkeD0,Netral
201,2024-11-22T15:19:40Z,@rinaarianina3819,UCf6_JARiCEUTYteEh6oQGQw,0,we made it,VkmQ5BgkeD0,Netral
202,2024-11-22T15:15:06Z,@healthicc,UC-gJx5Dr3gLSaavPwl9J22g,0,yaelah baru mulai udh iklan awkwk,VkmQ5BgkeD0,Netral
203,2024-11-22T15:07:45Z,@rixannm994,UC4xy7_ouH5pVKbX6HEcudHA,0,nmr 10 beda sendiri 😅,VkmQ5BgkeD0,Netral
204,2024-11-22T14:59:42Z,@lindaristanti4458,UCzOoZF8g6zmdJ06khcMfN5Q,0,Konten pling di tunggu perbettle an ini,VkmQ5BgkeD0,Netral
205,2024-11-22T14:59:30Z,@justmytwocents6212,UCfMR5R8qHt9CrQXNV8rY3iw,0,Aaaa kesel bgt kemaren jastip Don Bakeshop ketipu jastiipp 😭. IG-nya “Pretty Jastip Co & Shopping” tp skr account-nya udh ilang 🥲,VkmQ5BgkeD0,Positif
206,2024-11-22T14:58:34Z,@pak5194,UCMn050qg3sBCvpW4L0QfsAw,0,"Kak Tasyii seneng bangettt bisa trending 3 selamat ka tasyii, aku suka bangett ngikutin battle ka tasyi.  Aaaaa senenggg",VkmQ5BgkeD0,Netral
207,2024-11-22T14:26:07Z,@arditaanggraeni8510,UCNo3XqfeyqqgibFbwQm_OJQ,0,WE MADE IT 😍🔥🔥🔥🔥🔥,VkmQ5BgkeD0,Netral
208,2024-11-22T14:23:32Z,@workhard1342,UCfJcb9oOjV_Q4RFh3ZghEsg,0,❤,VkmQ5BgkeD0,Netral
209,2024-11-22T14:19:17Z,@novianggriani3138,UCfjbCqP-wWTdFnfMlLr0gUA,0,"Kalo sekarang foodvloger kebanyakan enak2 aja blgnya,gak bsa deskripsikan makanan itu. .gak ada pak bondan,masih ada tasyi",VkmQ5BgkeD0,Netral
210,2024-11-22T13:53:58Z,@sevennrain,UCfsb6TqxJZDg0afNXlfOHUA,0,Pake kataifi atau kunafa sih namanya,VkmQ5BgkeD0,Netral
211,2024-11-22T13:39:08Z,@NovaZalinda,UCdxdjyOMjC2ltJlUQugFoUA,1,Kk masuk tv loh,VkmQ5BgkeD0,Netral
212,2024-11-22T13:36:21Z,@fatinnandari3704,UCWaPffBJran9Q_6cSIGUMwg,0,kak jujur aku mau beli nungguin km review dulu 😭,VkmQ5BgkeD0,Netral
213,2024-11-22T13:18:29Z,@gunawanardiansyah4464,UCZo2YcKOZUXq9iYnMk42UrA,0,ka tasyi banyakin vidio battle lagi hehe,VkmQ5BgkeD0,Netral
214,2024-11-22T13:13:59Z,@Rangkuti22,UCpLlxbi052vxdMEiBUa794g,0,Wow,VkmQ5BgkeD0,Positif
215,2024-11-22T12:58:40Z,@snowellaa,UCIgVgYUI2HwYSbDoqyYjExA,1,Kak silau backgroundnya😅,VkmQ5BgkeD0,Netral
216,2024-11-22T12:53:38Z,@Halaldanberkah,UC28miReeQDgUQWTEirqfmFA,1,Congrats tranding 2🎉,VkmQ5BgkeD0,Netral
217,2024-11-22T12:45:32Z,@cici9752,UCh5K_I4crCng46MbsfNFN5A,1,Aku liat org bikin pakai mihun.....hahahahaha😂 ga hbis fkir aku,VkmQ5BgkeD0,Netral
218,2024-11-22T12:41:36Z,@SavanaEltro,UC4BWqiQiz8VEPRUKcMEHjbQ,2,Kebayang ga sihhh modalnya brp itu coklat semua 😮,VkmQ5BgkeD0,Netral
219,2024-11-22T12:35:34Z,@NuramaliaAmaling,UC07QrFBHvGP2PwYi6VDq6wg,0,APASIH NGE RIVIEW KOK ARAHNYA JADI KE TAHINI TAHINI SII GAJELAS BANGET PASTI SENGAJA ITU MAH,VkmQ5BgkeD0,Netral
220,2024-11-22T12:34:44Z,@NuramaliaAmaling,UC07QrFBHvGP2PwYi6VDq6wg,0,MENJATUHKAN!!!,VkmQ5BgkeD0,Netral
221,2024-11-22T12:20:35Z,@dianadaud8193,UCdcBlW1VHT-rvS3qtMfWSiA,0,we made it kakk,VkmQ5BgkeD0,Netral
222,2024-11-22T12:12:59Z,@dwidyasyawalya8484,UC7KECBqsLQomgqXrzhKDHMA,0,akhirnyaaa,VkmQ5BgkeD0,Netral
223,2024-11-22T12:06:42Z,@diasekanurbayanti6406,UChxKZj5xzJm7p_dPFzl-BGw,2,"INGET BANGETTT DULU KAK TASYI PERNAH BILANG ""GA BISA DAPET TRANDING DI YUTUB."" NAH ALHAMDULILLAH SEKARANG TERNYATA BISA DI TITIK INI YA KAKKK! CONGRATS ✨✨",VkmQ5BgkeD0,Netral
224,2024-11-22T11:47:59Z,@dindatheresia5039,UC66BcR9Q3QwERdO2lidYgnQ,0,"Kak tasyi, battle nugget please??",VkmQ5BgkeD0,Netral
225,2024-11-22T11:38:51Z,@ritarusdiyani242,UCCycFjNmdjC7dYTt05pTQJg,0,We Made it❤,VkmQ5BgkeD0,Netral
226,2024-11-22T11:35:01Z,@gabrielashari3650,UClp3Xy3VBagWaCY32DR_a1Q,0,Congrats kak Tasyiiii,VkmQ5BgkeD0,Netral
227,2024-11-22T11:34:01Z,@Nurhsna08,UCDVvVS2uypU_RiGppcZ8gcA,2,Udah ga di ragukan lagi anak² nya ibu ala ini totalitas semua kalau udah mereview,VkmQ5BgkeD0,Netral
228,2024-11-22T11:22:41Z,@ulfatuls77,UCadF6p5bN-SmEwEXxhFhbnA,0,Battle ayam pop padang gasihh?,VkmQ5BgkeD0,Netral
229,2024-11-22T10:59:23Z,@Rasnrp,UCuAVeVKt9Lp4DVvFLlpn3_A,0,"Yah sayang bgt ga ada becca's bake shop, banyak yg bilang lebih enak dari don",VkmQ5BgkeD0,Netral
230,2024-11-22T10:58:04Z,@adhimas3708,UCAy9wn9C83p3-ut8P1wVNrQ,0,Akhirnya trending,VkmQ5BgkeD0,Netral
231,2024-11-22T10:55:52Z,@naadhif,UCIUGRXMGQoBA2IETuEhUCHw,0,yaah gaada moody baker sama becca's. di tiktok seliweran 2 brand itu juga,VkmQ5BgkeD0,Netral
232,2024-11-22T10:50:17Z,@NurIdakarina,UCN2yP3Ww83K6zTmvvNxzJAA,0,Kak bettel   coklat silferQuin ada yang palsu  pliss semoga dibaca amin,VkmQ5BgkeD0,Netral
233,2024-11-22T10:43:33Z,@Kiyacitrafamily,UClPECXfUPHiUWxKeeGVAqHg,0,Trending 2 kak tasyi 😍,VkmQ5BgkeD0,Netral
234,2024-11-22T10:27:00Z,@nandapramesti2952,UCzUdrMt2EHxS-MkFl1u1Zdg,0,"kak tasyi, plis battle makanannya sering2 dong, udah kehabisan tayangan buat temen makan :(((",VkmQ5BgkeD0,Netral
235,2024-11-22T10:23:57Z,@tasyasitiaisyah8047,UCqtgBtgzWugA-nzIRqTZ0yw,1,Itu nomor 10 coklat dubai isi promag ga siii wkwkkw,VkmQ5BgkeD0,Netral
236,2024-11-22T10:17:22Z,@yayayaboombayahiyaiyaiya,UCMqMuvCdCIF4m4xtqmHZ0iA,1,"Mau tau harga nya yg nomor sepuluh, se gak worth it itu kah?😮",VkmQ5BgkeD0,Positif
237,2024-11-22T10:11:07Z,@pithekarab,UCUVWgCIVBW3Y-a-CbVfoVHA,1,gokil,VkmQ5BgkeD0,Netral
238,2024-11-22T10:10:27Z,@saradhumustika9849,UCl6Gh6x1E2Z6FvlT8UEHuww,5,"Suka banget video riview ini, bersih jelas tempo nya dapat. Sukses terus kak tasyi dan team.",VkmQ5BgkeD0,Netral
239,2024-11-22T10:07:49Z,@auliahikmahlaely6633,UCepxYecqFhxrd61v3ze_GvA,1,kataifi tuh bahasa apanya kunafa ya?,VkmQ5BgkeD0,Netral
240,2024-11-22T09:49:26Z,@aisyahnajma4157,UC88vdE1OrUygoWeuOtQIGgA,1,Patungan belinya dipotong rata..buat nyobain rame” 😂,VkmQ5BgkeD0,Netral
241,2024-11-22T09:45:14Z,@noviluizy2379,UC_mEsRgryto3tD-6Do75hHg,1,No 2 isi promag ga sih 🤣,VkmQ5BgkeD0,Netral
242,2024-11-22T09:43:25Z,@EvaNilawati-i2x,UC_L5US-4n8tJ6GsbX6b3heQ,1,🎉🎉🎉,VkmQ5BgkeD0,Netral
243,2024-11-22T09:14:22Z,@FerdyOktoraSiahaan,UCa80i43ZgvdpD0JmtY8aOOw,1,cie trending r,VkmQ5BgkeD0,Netral
244,2024-11-22T09:10:18Z,@rimanurbaeti,UC5Brs8YOxOFWj0zqwoo4EDg,1,"Moisturizer HnH emang bagus  pernah coba  tapi dikit bgt isinya 2x lipat dri originot
Daycreamnya itu kya Foundation jd suka bentrok warna dg cushion atau bedak",VkmQ5BgkeD0,Netral
245,2024-11-22T08:57:15Z,@lisasaa_,UCUlo2Zrp52AFVPaV7n0brzA,1,"Kaan klo battle pasti trending kak, pliss banyakin konten battle",VkmQ5BgkeD0,Netral
246,2024-11-22T08:50:50Z,@evihafdhh,UCTVgTH7dRBaOS0ivbFJCmKA,1,WE MADE IT🥳🔥,VkmQ5BgkeD0,Netral
247,2024-11-22T08:50:39Z,@evihafdhh,UCTVgTH7dRBaOS0ivbFJCmKA,1,WE MADE IT🥳🔥,VkmQ5BgkeD0,Netral
248,2024-11-22T08:49:16Z,@divyaindahpratiwi4922,UC4WxlCb49yFEciGBeMuy92w,1,We made it😮🎉❤,VkmQ5BgkeD0,Netral
249,2024-11-22T08:48:27Z,@aisyahnailasyahadahrahmat4561,UCH2vljehTLjPDl9aTcMWxYg,0,kenapa gaada the moody baker???? padahal itu di juara juara in bangettt,VkmQ5BgkeD0,Netral
250,2024-11-22T08:43:21Z,@ikasaras4471,UC5mkpKGtnfSU8x_yvkq-9ug,1,WE MADE IT 🎉🧡,VkmQ5BgkeD0,Netral
251,2024-11-22T08:40:26Z,@suwarnosuwarno9904,UC3iU-nV3zJJ30Chq9CsJbrQ,1,"We made it!! Walaupun diriku tidak memiliki niat ingin membeli Dubai coklat karena ga punya uang, tapi aku tetap menonton nya untuk mendukung ka tasyii 🥰😍",VkmQ5BgkeD0,Netral
252,2024-11-22T08:39:35Z,@hanhara7201,UCMzY3vP6tCkd8_ZVWti3aZg,1,"You made it Kak Tasyi .. 
Aku jarang banget Komen di Yt hihi",VkmQ5BgkeD0,Netral
253,2024-11-22T08:37:10Z,@nurulhudafirdaus,UCHMsBjSvF62dFMrrH1EJEvQ,2,Masya allah yang lagi trending #1 finally ❤,VkmQ5BgkeD0,Netral
254,2024-11-22T08:32:01Z,@dwirosalinda5668,UCObWnnKA0dQ0u4_WJy9NSKw,1,WE MADE IT kakk ❤,VkmQ5BgkeD0,Netral
255,2024-11-22T08:31:53Z,@Plusestenvous,UCmMtozle3DNHh2MA9501kCQ,1,WE MADE IT KA TASYIII CONGRATS,VkmQ5BgkeD0,Netral
256,2024-11-22T08:31:03Z,@dwirosalinda5668,UCObWnnKA0dQ0u4_WJy9NSKw,1,Jadi pengen 🤤,VkmQ5BgkeD0,Netral
257,2024-11-22T08:28:39Z,@AdisyaLeonaMaritza,UCriEYsXKCsk3CY8nbrW2gzQ,1,Kok by chi keik gada ig or shope onlinenya yak,VkmQ5BgkeD0,Netral
258,2024-11-22T08:27:06Z,@kastikastini9635,UCOLTqrV0YPanfta6ZTfxK-w,4,"hah jastip 520? Dikita cuma 350 kak , open list setiap hari dari jakarta selatan.",VkmQ5BgkeD0,Netral
259,2024-11-22T08:25:51Z,@ekakurniawati2949,UCE5SWFCvQa010h-T28oU2GQ,1,We made it ka Tasyi❤️,VkmQ5BgkeD0,Netral
260,2024-11-22T08:25:22Z,@yuniputridewi546,UCJLz151vsaUoZquynIYoTuA,1,"Sumpah gua kalo beli makanan yg hits2 skrg liat review ka tasyi , dia bnr2 se detail itu kl nge review😁😁😁",VkmQ5BgkeD0,Netral
261,2024-11-22T08:23:32Z,@yamatobarbershopnco9039,UC20HAqE3KxtHWwAxZ1diQIw,306,"Ka Tasyi makin ngereview yg kurang, makin nada bicaranya lembut, keliatan bgt hatinya ga tega :) reaksi spontan biasanya ga bsa dibuat2... jd makin syg hhe",VkmQ5BgkeD0,Netral
